Year,Month,Day,Hour,Pressure,RH,Temperature,Precipitation,Wind_direction,Wind_speed,Solar_radiation,NO2,NOX,Average_8h_NOX,Max_8h_NOX,O3
2015,1,5,8,1006.9,77,3.9,0,10,4.1,7200,6.3,7.73667,8.3054675,10.07626,61.9
2015,1,5,9,1006.7,66,5.6,0,11,5.1,21000,20,24.44465,8.24377125,10.07626,44.1
2015,1,5,10,1006.4,69,5.3,0,12,4.7,21600,44.4,68.33379,10.26400125,24.44465,19.1
2015,1,5,11,1005.8,65,5.3,0,12,4.9,20400,29.8,41.17708,17.65072875,68.33379,35
2015,1,5,12,1005.7,67,5.1,0,14,4.7,16200,20.8,29.80864,21.5520475,68.33379,49.4
2015,1,5,13,1006.1,65,5.1,0,15,4.3,7800,11,14.90609,24.018595,68.33379,65.8
2015,1,5,14,1006.5,67,4.3,0,14,4.6,3000,11.8,17.34778,24.9340975,68.33379,66.4
2015,1,5,15,1006.6,71,3.8,0,15,4,0,14.7,22.38213,26.17320125,68.33379,61.02562731
2015,1,5,16,1006.7,68,3.5,0,15,3.5,0,11.4,15.31833,28.26710375,68.33379,68.32765708
2015,1,5,17,1006.3,71,3.1,0,15,4.1,0,21.20057624,27.45304384,29.21481125,68.33379,56.26987596
2015,1,5,18,1005.9,62,3.4,0,15,4.7,0,26.1,32.31639,29.59086048,68.33379,55.1
2015,1,5,19,1005.3,63,3.5,0,15,5.6,0,36.3,44.05251,25.08868548,41.17708,46.2
2015,1,5,20,1004.2,60,3.5,0,16,5.3,0,31.6,36.59086,25.44811423,44.05251,50.2
2015,1,5,21,1003.9,66,3.5,0,15,5.9,0,33.5,39.91529,26.29589173,44.05251,47.1
2015,1,5,22,1002.9,62,3.5,0,15,6.9,0,24,27.67506,29.42204173,44.05251,61.3
2015,1,5,23,1002.4,78,2.2,0,16,6.6,0,16.1,18.58472,30.71295173,44.05251,70.4
2015,1,6,0,1002.3,74,2.3,0,15,6.5,0,16.2,19.54764,30.23827548,44.05251,68.2
2015,1,6,1,1001.7,55,3.3,0,14,7.1,0,12.3,14.19414,30.76693923,44.05251,71.3
2015,1,6,2,1001,53,3.3,0,14,8.1,0,6.1,7.1557,29.10957625,44.05251,76.7
2015,1,6,3,1000.5,51,3.2,0,14,7.4,0,4.5,4.84578,25.96449,44.05251,77.8
2015,1,6,4,1000.4,57,3.3,0,14,7.7,0,3.6,3.67038,21.06364875,39.91529,78.6
2015,1,6,5,1000.3,56,3.2,0,15,8.7,0,3,3.37944,16.94858875,39.91529,79.2
2015,1,6,6,1000.8,57,2.7,0,12,8,0,2.3,2.59223,12.3816075,27.67506,80.1
2015,1,6,7,1000.9,59,3.3,0,13,8.2,2400,2.6,3.1049,9.24625375,19.54764,80.2
2015,1,6,8,1001.3,67,3.1,0,11,8.3,5400,4.4,5.25833,7.31127625,19.54764,78.8
2015,1,6,9,1001.6,81,2.2,0,10,8.7,8400,9,10.73196,5.5251125,14.19414,72.5
2015,1,6,10,1001.7,87,1.8,0.8,10,8.6,8400,12.5,15.04898,5.09234,10.73196,68.9
2015,1,6,11,1002.1,97,0,0.4,11,8,6000,10.6,13.71967,6.079,15.04898,70.6
2015,1,6,12,1002.5,98,0.3,0,11,7.7,7800,7.8,10.54941,7.18823625,15.04898,72
2015,1,6,13,1003.3,93,0.5,0.2,10,8.4,2400,7.2,9.86679,8.048115,15.04898,72
2015,1,6,14,1003.7,99,0.2,0,10,7.4,2400,7.2,9.80559,8.85903375,15.04898,72.5
2015,1,6,15,1004.6,80,1.3,0,12,7.5,0,17.69739146,22.03777983,9.76070375,15.04898,61.17072676
2015,1,6,16,1005.2,85,1,0.4,11,7.5,0,10,13.07071,12.12731373,22.03777983,70.3
2015,1,6,17,1005.9,98,0,0.2,11,6.9,0,8.7,10.82058,13.10386123,22.03777983,73.42603488
2015,1,6,18,1006.5,100,0,0.2,11,6.6,0,8.732461191,10.86095344,13.11493873,22.03777983,73.7
2015,1,6,19,1006.8,100,0,0.4,11,7.6,0,11.5,13.8409,12.59143541,22.03777983,71
